  16.000    9.000    0.260   16.000    9.000    5.661
  17.000    9.000    0.210   17.000    9.000    5.681
  18.000    9.000    0.160   18.000    9.000    5.693
  19.000    9.000    0.113   19.000    9.000    5.701
  20.000    9.000    0.074   20.000    9.000    5.699
  21.000    9.000    0.048   21.000    9.000    5.698
  22.000    9.000    0.045   22.000    9.000    5.700
  23.000    9.000    0.089   23.000    9.000    5.699
  24.000    9.000    0.207   24.000    9.000    5.684
  25.000    9.000    0.346   25.000    9.000    5.653
  26.000    9.000    0.446   26.000    9.000    5.597
  27.000    9.000    0.500   27.000    9.000    5.531
  28.000    9.000    0.527   28.000    9.000    5.449
  29.000    9.000    0.530   29.000    9.000    5.422
  30.000    9.000    0.520   30.000    9.000    5.445
   0.000   10.000    0.046    0.000   10.000    5.695
   1.000   10.000    0.047    1.000   10.000    5.697
   2.000   10.000    0.048    2.000   10.000    5.695
   3.000   10.000    0.121    3.000   10.000    5.697
   4.000   10.000    0.251    4.000   10.000    5.702
   5.000   10.000    0.368    5.000   10.000    5.696
   6.000   10.000    0.448    6.000   10.000    5.665
   7.000   10.000    0.496    7.000   10.000    5.617
   8.000   10.000    0.520    8.000   10.000    5.548
   9.000   10.000    0.529    9.000   10.000    5.459
  10.000   10.000    0.527   10.000   10.000    5.452
  11.000   10.000    0.511   11.000   10.000    5.497
  12.000   10.000    0.487   12.000   10.000    5.544
  13.000   10.000    0.457   13.000   10.000    5.588
  14.000   10.000    0.417   14.000   10.000    5.624
  15.000   10.000    0.374   15.000   10.000    5.653
  16.000   10.000    0.325   16.000   10.000    5.677
  17.000   10.000    0.273   17.000   10.000    5.692
  18.000   10.000    0.220   18.000   10.000    5.699
  19.000   10.000    0.165   19.000   10.000    5.701
  20.000   10.000    0.113   20.000   10.000    5.697
  21.000   10.000    0.069   21.000   10.000    5.697
  22.000   10.000    0.043   22.000   10.000    5.695
  23.000   10.000    0.057   23.000   10.000    5.700
  24.000   10.000    0.148   24.000   10.000    5.696
  25.000   10.000    0.282   25.000   10.000    5.675
  26.000   10.000    0.391   26.000   10.000    5.628
  27.000   10.000    0.461   27.000   10.000    5.562
  28.000   10.000    0.505   28.000   10.000    5.475
  29.000   10.000    0.524   29.000   10.000    5.428
  30.000   10.000    0.529   30.000   10.000    5.461
   0.000   11.000    0.090    0.000   11.000    5.697
   1.000   11.000    0.065    1.000   11.000    5.697
   2.000   11.000    0.041    2.000   11.000    5.690
   3.000   11.000    0.083    3.000   11.000    5.697
   4.000   11.000    0.195    4.000   11.000    5.701
   5.000   11.000    0.311    5.000   11.000    5.701
   6.000   11.000    0.399    6.000   11.000    5.675
   7.000   11.000    0.460    7.000   11.000    5.632
   8.000   11.000    0.498    8.000   11.000    5.567
   9.000   11.000    0.520    9.000   11.000    5.480
  10.000   11.000    0.531   10.000   11.000    5.476
  11.000   11.000    0.527   11.000   11.000    5.528
  12.000   11.000    0.514   12.000   11.000    5.578
  13.000   11.000    0.494   13.000   11.000    5.619
  14.000   11.000    0.462   14.000   11.000    5.651
  15.000   11.000    0.425   15.000   11.000    5.675
  16.000   11.000    0.381   16.000   11.000    5.692
  17.000   11.000    0.331   17.000   11.000    5.700
  18.000   11.000    0.277   18.000   11.000    5.700
  19.000   11.000    0.219   19.000   11.000    5.694
  20.000   11.000    0.159   20.000   11.000    5.700
  21.000   11.000    0.102   21.000   11.000    5.693
  22.000   11.000    0.056   22.000   11.000    5.696
  23.000   11.000    0.043   23.000   11.000    5.698
  24.000   11.000    0.104   24.000   11.000    5.699
  25.000   11.000    0.224   25.000   11.000    5.684
  26.000   11.000    0.335   26.000   11.000    5.642
  27.000   11.000    0.415   27.000   11.000    5.580
  28.000   11.000    0.472   28.000   11.000    5.496
  29.000   11.000    0.505   29.000   11.000    5.441
  30.000   11.000    0.523   30.000   11.000    5.487
   0.000   12.000    0.135    0.000   12.000    5.699
   1.000   12.000    0.090    1.000   12.000    5.689
   2.000   12.000    0.045    2.000   12.000    5.695
   3.000   12.000    0.061    3.000   12.000    5.696
   4.000   12.000    0.152    4.000   12.000    5.701
   5.000   12.000    0.262    5.000   12.000    5.700
   6.000   12.000    0.354    6.000   12.000    5.675
   7.000   12.000    0.422    7.000   12.000    5.631
   8.000   12.000    0.470    8.000   12.000    5.567
   9.000   12.000    0.502    9.000   12.000    5.485
  10.000   12.000    0.524   10.000   12.000    5.511
  11.000   12.000    0.530   11.000   12.000    5.568
  12.000   12.000    0.526   12.000   12.000    5.616
  13.000   12.000    0.516   13.000   12.000    5.652
  14.000   12.000    0.491   14.000   12.000    5.677
  15.000   12.000    0.462   15.000   12.000    5.693
  16.000   12.000    0.424   16.000   12.000    5.701
  17.000   12.000    0.377   17.000   12.000    5.699
  18.000   12.000    0.326   18.000   12.000    5.691
  19.000   12.000    0.266   19.000   12.000    5.698
  20.000   12.000    0.202   20.000   12.000    5.696
  21.000   12.000    0.137   21.000   12.000    5.695
  22.000   12.000    0.076   22.000   12.000    5.697
  23.000   12.000    0.041   23.000   12.000    5.698
  24.000   12.000    0.075   24.000   12.000    5.699
  25.000   12.000    0.179   25.000   12.000    5.684
  26.000   12.000    0.287   26.000   12.000    5.642
  27.000   12.000    0.371   27.000   12.000    5.579
  28.000   12.000    0.436   28.000   12.000    5.505
  29.000   12.000    0.479   29.000   12.000    5.466
  30.000   12.000    0.508   30.000   12.000    5.523
   0.000   13.000    0.172    0.000   13.000    5.689
   1.000   13.000    0.113    1.000   13.000    5.696
   2.000   13.000    0.054    2.000   13.000    5.697
   3.000   13.000    0.049    3.000   13.000    5.692
   4.000   13.000    0.124    4.000   13.000    5.702
   5.000   13.000    0.227    5.000   13.000    5.696
   6.000   13.000    0.319    6.000   13.000    5.665
   7.000   13.000    0.391    7.000   13.000    5.616
   8.000   13.000    0.444    8.000   13.000    5.547
   9.000   13.000    0.484    9.000   13.000    5.506
  10.000   13.000    0.512   10.000   13.000    5.554
  11.000   13.000    0.526   11.000   13.000    5.611
  12.000   13.000    0.530   12.000   13.000    5.653
  13.000   13.000    0.526   13.000   13.000    5.681
  14.000   13.000    0.508   14.000   13.000    5.695
  15.000   13.000    0.485   15.000   13.000    5.700
  16.000   13.000    0.452   16.000   13.000    5.698
  17.000   13.000    0.409   17.000   13.000    5.694
  18.000   13.000    0.361   18.000   13.000    5.697
  19.000   13.000    0.302   19.000   13.000    5.693
  20.000   13.000    0.236   20.000   13.000    5.690
  21.000   13.000    0.166   21.000   13.000    5.700
  22.000   13.000    0.097   22.000   13.000    5.691
  23.000   13.000    0.046   23.000   13.000    5.700
  24.000   13.000    0.059   24.000   13.000    5.695
  25.000   13.000    0.148   25.000   13.000    5.674
  26.000   13.000    0.251   26.000   13.000    5.627
  27.000   13.000    0.337   27.000   13.000    5.561
  28.000   13.000    0.406   28.000   13.000    5.524
  29.000   13.000    0.455   29.000   13.000    5.503
  30.000   13.000    0.491   30.000   13.000    5.566
   0.000   14.000    0.195    0.000   14.000    5.694
   1.000   14.000    0.129    1.000   14.000    5.699
   2.000   14.000    0.062    2.000   14.000    5.687
   3.000   14.000    0.045    3.000   14.000    5.699
   4.000   14.000    0.108    4.000   14.000    5.698
   5.000   14.000    0.206    5.000   14.000    5.682
   6.000   14.000    0.297    6.000   14.000    5.640
   7.000   14.000    0.371    7.000   14.000    5.583
   8.000   14.000    0.427    8.000   14.000    5.543
   9.000   14.000    0.470    9.000   14.000    5.532
  10.000   14.000    0.503   10.000   14.000    5.599
  11.000   14.000    0.521   11.000   14.000    5.651
  12.000   14.000    0.529   12.000   14.000    5.683
  13.000   14.000    0.530   13.000   14.000    5.698
  14.000   14.000    0.516   14.000   14.000    5.700
  15.000   14.000    0.497   15.000   14.000    5.693
  16.000   14.000    0.467   16.000   14.000    5.695
  17.000   14.000    0.427   17.000   14.000    5.699
  18.000   14.000    0.381   18.000   14.000    5.689
  19.000   14.000    0.324   19.000   14.000    5.690
  20.000   14.000    0.258   20.000   14.000    5.697
  21.000   14.000    0.186   21.000   14.000    5.694
  22.000   14.000    0.111   22.000   14.000    5.700
  23.000   14.000    0.051   23.000   14.000    5.699
  24.000   14.000    0.051   24.000   14.000    5.683
  25.000   14.000    0.131   25.000   14.000    5.651
  26.000   14.000    0.229   26.000   14.000    5.595
  27.000   14.000    0.316   27.000   14.000    5.553
  28.000   14.000    0.387   28.000   14.000    5.532
  29.000   14.000    0.439   29.000   14.000    5.547
  30.000   14.000    0.479   30.000   14.000    5.612
   0.000   15.000    0.203    0.000   15.000    5.695
   1.000   15.000    0.134    1.000   15.000    5.684
   2.000   15.000    0.065    2.000   15.000    5.701
   3.000   15.000    0.044    3.000   15.000    5.698
   4.000   15.000    0.104    4.000   15.000    5.682
   5.000   15.000    0.200    5.000   15.000    5.651
   6.000   15.000    0.290    6.000   15.000    5.597
   7.000   15.000    0.364    7.000   15.000    5.556
   8.000   15.000    0.422    8.000   15.000    5.543
   9.000   15.000    0.466    9.000   15.000    5.578
  10.000   15.000    0.500   10.000   15.000    5.641
  11.000   15.000    0.519   11.000   15.000    5.681
  12.000   15.000    0.528   12.000   15.000    5.699
  13.000   15.000    0.531   13.000   15.000    5.701
  14.000   15.000    0.518   14.000   15.000    5.690
  15.000   15.000    0.500   15.000   15.000    5.696
  16.000   15.000    0.471   16.000   15.000    5.696
  17.000   15.000    0.433   17.000   15.000    5.685
  18.000   15.000    0.387   18.000   15.000    5.696
  19.000   15.000    0.330   19.000   15.000    5.697
  20.000   15.000    0.264   20.000   15.000    5.687
  21.000   15.000    0.192   21.000   15.000    5.699
  22.000   15.000    0.116   22.000   15.000    5.702
  23.000   15.000    0.053   23.000   15.000    5.685
  24.000   15.000    0.049   24.000   15.000    5.655
